"state","year","month","period","indicator","data_value","percent_complete","percent_pending_investigation","state_name","footnote","footnote_symbol","predicted_value"
"IN","2018","January","12 month-ending","Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",,"100","0.030018762","Indiana","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"IN","2018","February","12 month-ending","Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",,"100","0.028570999","Indiana","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"IN","2018","March","12 month-ending","Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",,"100","0.028701773","Indiana","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"IN","2018","April","12 month-ending","Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",,"100","0.028706544","Indiana","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"IN","2018","May","12 month-ending","Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",,"100","0.022651083","Indiana","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"IN","2018","June","12 month-ending","Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",,"100","0.02420758","Indiana","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"IN","2018","July","12 month-ending","Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",,"100","0.021173944","Indiana","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"IN","2018","August","12 month-ending","Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",,"100","0.019629753","Indiana","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"IN","2018","September","12 month-ending","Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",,"100","0.019621457","Indiana","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"IN","2018","October","12 month-ending","Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",,"100","0.016586248","Indiana","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"IN","2018","November","12 month-ending","Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",,"100","0.013569135","Indiana","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"IN","2018","December","12 month-ending","Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",,"100","0.007549905","Indiana","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"IN","2019","January","12 month-ending","Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",,"100","0.007657554","Indiana","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"IN","2019","February","12 month-ending","Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",,"100","0.007661544","Indiana","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"IN","2019","March","12 month-ending","Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)","384","100","0.007645961","Indiana","Numbers may differ from published reports using final data. See Technical Notes.","**","384"
"IN","2019","April","12 month-ending","Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)","371","100","0.004586455","Indiana","Numbers may differ from published reports using final data. See Technical Notes.","**","371"
"IN","2019","May","12 month-ending","Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)","392","100","0.004567392","Indiana","Numbers may differ from published reports using final data. See Technical Notes.","**","392"
"IN","2019","June","12 month-ending","Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)","375","100","0.003035132","Indiana","Numbers may differ from published reports using final data. See Technical Notes.","**","375"
"IN","2019","July","12 month-ending","Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)","382","100","0.003031773","Indiana","Numbers may differ from published reports using final data. See Technical Notes.","**","382"
"IN","2019","August","12 month-ending","Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)","383","100","0.003033428","Indiana","Numbers may differ from published reports using final data. See Technical Notes.","**","383"
"IN","2019","September","12 month-ending","Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)","394","100","0.003029339","Indiana","Numbers may differ from published reports using final data. See Technical Notes.","**","394"
"IN","2019","October","12 month-ending","Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)","403","100","0.00302092","Indiana","Numbers may differ from published reports using final data. See Technical Notes.","**","403"
"IN","2019","November","12 month-ending","Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)","395","100","0.003011141","Indiana","Numbers may differ from published reports using final data. See Technical Notes.","**","395"
"IN","2019","December","12 month-ending","Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)","402","100","0.001503398","Indiana","Numbers may differ from published reports using final data. See Technical Notes.","**","402"
"IN","2020","January","12 month-ending","Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)","407","100","0.002989581","Indiana","Numbers may differ from published reports using final data. See Technical Notes.","**","407"
"IN","2020","February","12 month-ending","Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)","394","100","0.002971327","Indiana","Numbers may differ from published reports using final data. See Technical Notes.","**","394"
"IN","2020","March","12 month-ending","Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)","377","100","0.005911476","Indiana","Numbers may differ from published reports using final data. See Technical Notes.","**","377"
"IN","2020","April","12 month-ending","Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)","396","100","0.007253841","Indiana","Numbers may differ from published reports using final data. See Technical Notes.","**","396"
"IN","2020","May","12 month-ending","Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)","403","100","0.010008293","Indiana","Numbers may differ from published reports using final data. See Technical Notes.","**","403"
"IN","2020","June","12 month-ending","Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)","425","100","0.011324868","Indiana","Numbers may differ from published reports using final data. See Technical Notes.","**","425"
"IN","2020","July","12 month-ending","Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)","430","100","0.015414798","Indiana","Numbers may differ from published reports using final data. See Technical Notes.","**","430"
"IN","2020","August","12 month-ending","Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)","428","100","0.019416668","Indiana","Numbers may differ from published reports using final data. See Technical Notes.","**","428"
"IN","2020","September","12 month-ending","Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)","438","100","0.023364807","Indiana","Numbers may differ from published reports using final data. See Technical Notes.","**","438"
"IN","2020","October","12 month-ending","Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)","435","100","0.029802222","Indiana","Numbers may differ from published reports using final data. See Technical Notes.","**","435"
"IN","2020","November","12 month-ending","Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)","451","100","0.038118272","Indiana","Numbers may differ from published reports using final data. See Technical Notes.","**","451"
"IN","2020","December","12 month-ending","Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)","445","100","0.055594163","Indiana","Numbers may differ from published reports using final data. See Technical Notes.","**","445"
